날짜,코드,종가,외인지분율,외인_억,기관_억,개인_억
2025-07-14,100030,,0.65,-0.2,0.0,0.2
2025-07-15,100030,,0.62,-0.2,0.0,0.2
2025-07-16,100030,,0.59,0.1,0.0,-0.1
2025-07-17,100030,,0.6,-0.0,0.0,0.1
2025-07-18,100030,,0.6,0.1,-0.0,-0.1
2025-07-21,100030,,0.61,-0.2,0.0,0.1
2025-07-22,100030,,0.59,0.1,,-0.1
2025-07-23,100030,,0.61,-0.2,,0.2
2025-07-24,100030,,0.57,0.0,-0.0,-0.0
2025-07-25,100030,,0.58,-0.0,0.0,0.0
2025-07-28,100030,,0.57,-0.1,-0.0,0.1
2025-07-29,100030,,0.56,0.1,0.0,-0.1
2025-07-30,100030,,0.58,0.3,,-0.3
2025-07-31,100030,,0.63,0.1,0.0,-0.1
2025-08-01,100030,,0.65,-0.1,0.0,0.1
2025-08-04,100030,,0.63,0.2,,-0.2
2025-08-05,100030,,0.67,0.5,-0.0,-0.6
2025-08-06,100030,,0.75,0.5,0.0,-0.5
2025-08-07,100030,,0.83,-0.2,0.1,0.1
2025-08-08,100030,,0.81,0.4,0.0,-0.4
2025-08-11,100030,,0.87,-0.2,0.0,0.2
2025-08-12,100030,,0.83,0.4,-0.0,-0.4
2025-08-13,100030,,0.89,-0.3,0.0,0.3
2025-08-14,100030,,0.84,0.3,,-0.3
2025-08-18,100030,,0.89,0.8,-0.0,-0.8
2025-08-19,100030,,1.01,-0.9,-0.1,1.0
2025-08-20,100030,,0.85,0.1,,-0.1
2025-08-21,100030,,0.87,-0.1,,0.1
2025-08-22,100030,,0.85,-0.4,-0.0,0.4
2025-08-25,100030,,0.78,0.1,0.0,-0.0
2025-08-26,100030,,0.8,0.6,,-0.6
2025-08-27,100030,,0.9,-0.1,,0.1
2025-08-28,100030,,0.91,-0.0,0.0,0.0
2025-08-29,100030,18140.0,0.91,-0.4,,0.4
2025-09-01,100030,,0.84,-0.0,,0.0
2025-09-02,100030,,0.83,0.1,0.0,-0.1
2025-09-03,100030,,0.84,0.2,0.0,-0.2
2025-09-04,100030,,0.87,0.2,,-0.2
2025-09-05,100030,,0.9,0.3,,-0.3
2025-09-08,100030,,0.95,-0.0,,0.0
2025-09-09,100030,,0.94,0.4,,-0.4
2025-09-10,100030,,1.01,-0.4,-0.0,0.4
2025-09-11,100030,,0.94,-0.4,,0.4
2025-09-12,100030,,0.88,-0.2,,0.2
2025-09-15,100030,,0.85,0.2,,-0.2
2025-09-16,100030,,0.88,-0.1,,0.1
2025-09-17,100030,,0.87,0.4,0.0,-0.4
2025-09-18,100030,,0.93,-0.1,,0.1
2025-09-19,100030,,0.91,-0.1,,0.1
2025-09-22,100030,,0.9,0.5,0.0,-0.5
2025-09-23,100030,,0.98,-0.2,0.0,0.2
2025-09-24,100030,,0.95,-0.3,0.0,0.3
2025-09-25,100030,,0.9,-0.4,0.0,0.4
2025-09-26,100030,,0.83,-0.1,0.0,0.1
2025-09-29,100030,,0.81,0.9,-0.0,-0.9
2025-09-30,100030,19420.0,0.96,0.2,-0.0,-0.2
2025-10-01,100030,,0.99,-0.9,0.0,0.9
2025-10-02,100030,,0.84,0.4,-0.0,-0.5
2025-10-10,100030,,0.91,0.6,0.0,-0.6
2025-10-13,100030,,1.01,-0.3,-0.0,0.3
