날짜,코드,종가,외인지분율,외인_억,기관_억,개인_억
2025-07-14,471050,,0.12,0.0,-0.4,0.4
2025-07-15,471050,,0.12,0.0,-0.1,0.1
2025-07-16,471050,,0.12,0.0,-0.0,0.1
2025-07-17,471050,,0.12,0.0,-0.0,-0.0
2025-07-18,471050,,0.12,0.0,0.0,-0.0
2025-07-21,471050,,0.12,-0.0,0.0,0.0
2025-07-22,471050,,0.12,0.0,0.2,-0.2
2025-07-23,471050,,0.12,-0.0,0.0,0.0
2025-07-24,471050,,0.12,-0.0,0.0,0.0
2025-07-25,471050,,0.12,-0.0,0.0,0.0
2025-07-28,471050,,0.12,-0.0,0.0,0.0
2025-07-29,471050,,0.12,-0.0,0.0,-0.0
2025-07-30,471050,,0.12,-0.0,-0.0,0.0
2025-07-31,471050,,0.12,-0.0,-0.0,0.0
2025-08-01,471050,,0.12,-0.0,0.0,0.0
2025-08-04,471050,,0.12,0.0,0.0,-0.0
2025-08-05,471050,,0.12,0.0,0.0,-0.0
2025-08-06,471050,,0.12,-0.0,0.1,-0.1
2025-08-07,471050,,0.12,0.0,0.0,0.0
2025-08-08,471050,,0.12,-0.0,0.0,0.0
2025-08-11,471050,,0.12,0.0,0.0,-0.0
2025-08-12,471050,,0.12,-0.0,0.0,-0.0
2025-08-13,471050,,0.12,0.0,0.0,0.0
2025-08-14,471050,,0.12,-0.0,0.0,0.1
2025-08-18,471050,,0.12,0.0,0.0,0.0
2025-08-19,471050,,0.12,-0.0,0.0,0.0
2025-08-20,471050,,0.12,,-0.0,0.0
2025-08-21,471050,,0.12,0.0,0.0,-0.0
2025-08-22,471050,,0.12,0.0,0.0,-0.0
2025-08-25,471050,,0.12,0.0,0.0,0.2
2025-08-26,471050,,0.12,0.0,-0.2,0.2
2025-08-27,471050,,0.12,-0.0,0.0,0.0
2025-08-28,471050,,0.12,0.0,0.0,-0.0
2025-08-29,471050,2165.0,0.12,0.0,0.0,-0.0
2025-09-01,471050,,0.12,0.0,0.0,-0.0
2025-09-02,471050,,0.12,-0.0,0.0,0.0
2025-09-03,471050,,0.12,-0.0,0.2,-0.2
2025-09-04,471050,,0.12,-0.0,0.0,-0.0
2025-09-05,471050,,0.11,0.0,0.0,0.0
2025-09-08,471050,,0.11,-0.0,0.0,-0.0
