날짜,코드,종가,외인지분율,외인_억,기관_억,개인_억
2025-07-14,220100,,2.36,2.0,0.2,-1.1
2025-07-15,220100,,2.58,5.4,0.3,-6.1
2025-07-16,220100,,2.73,-6.1,0.3,5.8
2025-07-17,220100,,2.53,-1.3,5.3,-4.2
2025-07-18,220100,,2.52,-10.7,0.6,11.1
2025-07-21,220100,,2.35,-11.8,0.8,10.6
2025-07-22,220100,,2.07,1.1,-1.1,-0.6
2025-07-23,220100,,2.12,2.7,3.6,-6.4
2025-07-24,220100,,2.18,20.4,6.2,-26.6
2025-07-25,220100,,2.76,-25.0,2.4,22.3
2025-07-28,220100,,2.08,-8.2,5.2,3.4
2025-07-29,220100,,1.89,0.9,-1.3,1.2
2025-07-30,220100,,1.92,1.3,-0.6,-0.7
2025-07-31,220100,,1.99,1.1,-0.5,-0.6
2025-08-01,220100,,2.15,-2.9,3.4,-0.4
2025-08-04,220100,,2.08,-3.0,3.0,-0.2
2025-08-05,220100,,1.99,-3.0,2.9,0.0
2025-08-06,220100,,1.92,-0.8,-0.0,0.6
2025-08-07,220100,,1.89,-0.5,3.1,-2.7
2025-08-08,220100,,1.9,-4.6,1.8,2.6
2025-08-11,220100,,1.77,0.8,0.3,-1.1
2025-08-12,220100,,1.81,13.7,0.2,-13.4
2025-08-13,220100,,2.19,2.2,-2.9,1.0
2025-08-14,220100,,2.24,2.9,-1.6,-1.2
2025-08-18,220100,,2.28,0.7,-9.1,8.3
2025-08-19,220100,,2.29,-0.5,0.4,0.2
2025-08-20,220100,,2.27,-4.4,1.4,2.9
2025-08-21,220100,,2.11,-5.4,-2.6,7.9
2025-08-22,220100,,1.96,1.1,-6.8,5.7
2025-08-25,220100,,1.99,10.4,0.5,-10.9
2025-08-26,220100,,2.37,28.3,-6.6,-22.0
2025-08-27,220100,,3.09,0.8,1.1,-2.1
2025-08-28,220100,,3.09,-0.9,0.2,0.7
2025-08-29,220100,18590.0,3.09,-3.7,0.2,3.6
2025-09-01,220100,,3.0,-10.7,0.5,10.0
2025-09-02,220100,,2.74,10.3,3.4,-13.8
2025-09-03,220100,,2.98,0.7,2.0,-2.6
2025-09-04,220100,,2.98,59.7,8.2,-64.7
2025-09-05,220100,,4.02,-102.9,-0.4,101.3
2025-09-08,220100,,2.13,-7.6,-12.9,17.8
2025-09-09,220100,,1.9,-5.9,-9.1,15.5
2025-09-10,220100,,1.77,-7.0,-3.3,10.4
2025-09-11,220100,,1.65,-10.6,-11.0,20.4
