날짜,코드,종가,외인지분율,외인_억,기관_억,개인_억
2025-07-14,130500,2910.0,2.69,0.1,0.0,-0.1
2025-07-15,130500,2935.0,2.72,-0.0,,0.0
2025-07-16,130500,2910.0,2.72,0.0,,-0.1
2025-07-17,130500,2910.0,2.73,0.2,,-0.2
2025-07-18,130500,2860.0,2.78,-0.3,0.0,0.3
2025-07-21,130500,2850.0,2.71,-0.2,0.0,0.2
2025-07-22,130500,2850.0,2.67,-0.3,0.0,0.2
2025-07-23,130500,2910.0,2.61,-0.1,,0.1
2025-07-24,130500,2805.0,2.58,-1.0,,1.0
2025-07-25,130500,2790.0,2.34,-0.2,,0.2
2025-07-28,130500,2730.0,2.29,-0.4,0.0,0.4
2025-07-29,130500,2740.0,2.19,0.1,0.0,-0.1
2025-07-30,130500,2705.0,2.22,0.6,0.0,-0.7
2025-07-31,130500,2770.0,2.38,0.3,0.0,-0.3
2025-08-01,130500,2710.0,2.46,-0.4,,0.4
2025-08-04,130500,2735.0,2.35,0.1,0.0,-0.1
2025-08-05,130500,2720.0,2.37,-0.1,0.0,0.1
2025-08-06,130500,2745.0,2.34,0.0,0.0,-0.0
2025-08-07,130500,2760.0,2.35,-0.1,0.0,0.1
2025-08-08,130500,2940.0,2.33,0.5,-0.0,-0.6
2025-08-11,130500,2905.0,2.48,0.5,0.0,-0.4
2025-08-12,130500,2855.0,2.59,0.1,0.0,-0.1
2025-08-13,130500,2930.0,2.62,2.0,0.0,-1.9
2025-08-14,130500,2900.0,3.07,-0.5,0.0,0.5
2025-08-18,130500,2830.0,2.96,-0.2,0.0,0.3
2025-08-19,130500,2745.0,2.9,-0.0,0.0,0.0
2025-08-20,130500,2660.0,2.9,-0.2,0.0,0.2
2025-08-21,130500,2640.0,2.85,0.1,0.0,-0.1
2025-08-22,130500,2695.0,2.86,-0.0,-0.1,0.1
2025-08-25,130500,2710.0,2.85,-0.1,0.0,0.1
2025-08-26,130500,2690.0,2.82,-0.2,0.0,0.2
2025-08-27,130500,2740.0,2.78,-2.3,0.0,2.3
2025-08-28,130500,2725.0,2.21,-0.0,0.0,0.1
2025-08-29,130500,2720.0,2.2,-0.3,,0.3
2025-09-01,130500,2670.0,2.11,-0.9,-0.0,0.9
2025-09-02,130500,2665.0,1.88,-0.1,-0.0,0.1
2025-09-03,130500,2680.0,2.18,-0.0,0.0,0.0
2025-09-04,130500,2690.0,2.46,0.2,-0.0,-0.2
2025-09-05,130500,2710.0,2.52,-0.1,-0.0,0.1
2025-09-08,130500,2695.0,2.5,-0.1,0.0,0.1
2025-09-09,130500,2670.0,2.48,0.2,0.1,-0.2
2025-09-10,130500,2700.0,2.53,0.2,0.0,-0.2
2025-09-11,130500,2700.0,2.57,0.0,0.0,-0.1
2025-09-12,130500,2720.0,2.58,-0.1,0.0,0.2
2025-09-15,130500,2720.0,2.55,-0.0,0.0,0.0
2025-09-16,130500,2770.0,2.54,-0.3,0.0,0.2
2025-09-17,130500,2725.0,2.48,-0.2,0.0,0.2
2025-09-18,130500,2740.0,2.43,0.0,0.0,-0.0
2025-09-19,130500,2740.0,2.43,-0.1,0.0,0.1
2025-09-22,130500,2710.0,2.41,-0.0,0.0,0.0
2025-09-23,130500,2670.0,2.4,-0.2,0.0,0.2
2025-09-24,130500,2645.0,2.35,-0.1,0.0,0.1
2025-09-25,130500,2590.0,2.31,-0.1,0.0,0.0
2025-09-26,130500,2565.0,2.29,-0.1,-0.0,0.1
2025-09-29,130500,2590.0,2.26,0.0,0.0,-0.0
2025-09-30,130500,2615.0,2.27,-0.1,0.0,0.1
2025-10-01,130500,2575.0,2.25,-0.2,-0.0,0.2
2025-10-02,130500,2575.0,2.21,0.1,-0.4,0.3
2025-10-10,130500,2560.0,2.23,-0.1,0.0,0.1
2025-10-13,130500,2610.0,2.2,-0.2,-0.1,0.3
2025-10-14,130500,2615.0,2.16,-0.1,0.0,0.1
2025-10-15,130500,2745.0,2.13,0.2,0.0,-0.1
2025-10-16,130500,2730.0,2.17,-0.4,-0.0,0.4
2025-10-17,130500,2705.0,2.1,-0.2,0.0,0.2
2025-10-20,130500,2610.0,2.05,-0.0,0.0,-0.0
2025-10-21,130500,2610.0,2.04,-0.2,0.0,0.2
2025-10-22,130500,2585.0,2.0,0.1,-0.0,-0.1
2025-10-23,130500,2565.0,2.02,0.0,-0.0,-0.0
2025-10-24,130500,2570.0,2.03,-0.1,0.0,0.1
2025-10-27,130500,2515.0,1.99,-0.1,0.0,0.3
2025-10-28,130500,2505.0,1.96,-0.1,0.0,0.1
2025-10-29,130500,2505.0,1.92,-0.2,0.0,0.2
2025-10-30,130500,2490.0,1.85,-0.2,0.0,0.2
2025-10-31,130500,2475.0,1.8,-0.0,0.0,0.0
2025-11-03,130500,2420.0,1.79,-0.3,0.0,0.3
2025-11-04,130500,2450.0,1.71,-0.1,0.0,0.1
2025-11-05,130500,2415.0,1.68,-0.2,-0.0,0.2
2025-11-06,130500,2480.0,1.62,0.1,0.0,-0.1
2025-11-07,130500,2475.0,1.66,-0.1,0.0,0.1
2025-11-10,130500,2495.0,1.64,0.1,0.0,-0.1
2025-11-11,130500,2510.0,1.66,0.1,0.0,-0.1
2025-11-12,130500,2535.0,1.68,-0.0,0.0,0.0
2025-11-13,130500,2515.0,1.68,0.0,0.0,-0.0
2025-11-14,130500,2440.0,1.68,0.6,0.0,-0.7
2025-11-17,130500,2440.0,1.85,-0.1,0.0,0.1
2025-11-18,130500,2410.0,1.84,-0.0,-0.0,0.1
2025-11-19,130500,2410.0,1.82,0.1,0.0,-0.0
2025-11-20,130500,2415.0,1.84,0.0,0.0,-0.0
2025-11-21,130500,2375.0,1.85,0.1,0.0,-0.1
2025-11-24,130500,2350.0,1.88,0.0,0.0,-0.0
2025-11-25,130500,2385.0,1.88,-0.1,-0.0,0.1
2025-11-26,130500,2385.0,1.86,0.0,-0.0,-0.0
2025-11-27,130500,2380.0,1.86,0.0,0.0,-0.0
2025-11-28,130500,2430.0,1.86,0.0,-0.0,-0.0
2025-12-01,130500,2440.0,1.87,-0.0,0.0,0.0
2025-12-02,130500,2450.0,1.87,0.0,0.0,-0.0
2025-12-03,130500,2590.0,1.87,-0.0,0.0,0.0
2025-12-04,130500,2625.0,1.86,-0.2,0.0,0.2
2025-12-05,130500,2605.0,1.81,-0.0,0.0,0.0
2025-12-08,130500,2590.0,1.8,0.0,0.0,-0.0
2025-12-09,130500,2605.0,1.81,0.1,-0.0,-0.1
2025-12-10,130500,2510.0,1.83,0.3,0.0,-0.3
2025-12-11,130500,2510.0,1.91,0.5,,-0.6
2025-12-12,130500,2510.0,2.06,0.1,0.0,0.0
2025-12-15,130500,2505.0,2.08,0.3,-0.0,-0.3
2025-12-16,130500,2490.0,2.15,0.2,0.0,-0.3
2025-12-17,130500,2420.0,2.2,0.5,-0.0,-0.4
2025-12-18,130500,2415.0,2.35,0.2,0.0,-0.2
2025-12-19,130500,2425.0,2.39,0.3,0.0,-0.3
2025-12-22,130500,2430.0,2.48,0.2,-0.0,-0.1
2025-12-23,130500,2425.0,2.53,-0.3,0.0,0.3
2025-12-24,130500,2430.0,2.45,0.0,,-0.0
2025-12-26,130500,2415.0,2.47,-0.1,0.0,0.0
2025-12-29,130500,2410.0,2.45,0.1,0.0,-0.1
2025-12-30,130500,2430.0,2.48,0.1,-0.0,-0.1
2026-01-02,130500,2670.0,2.5,-0.9,-0.0,0.9
2026-01-05,130500,2630.0,2.27,-0.2,0.0,0.2
2026-01-06,130500,2570.0,2.23,-0.3,0.0,0.3
2026-01-07,130500,2625.0,2.18,-0.3,-0.0,0.3
2026-01-08,130500,2550.0,2.11,-0.2,0.0,0.2
2026-01-09,130500,2545.0,2.06,0.1,,-0.1
2026-01-12,130500,2520.0,2.09,-0.1,0.0,0.1
2026-01-13,130500,2540.0,2.07,0.1,-0.0,-0.1
2026-01-14,130500,2525.0,2.1,0.1,,-0.1
2026-01-15,130500,2585.0,2.12,-0.0,-0.0,0.0
2026-01-16,130500,2650.0,2.11,-0.2,-0.0,0.2
2026-01-19,130500,2610.0,2.07,0.0,0.0,-0.0
2026-01-20,130500,2605.0,2.18,0.0,0.0,-0.0
2026-01-21,130500,2520.0,2.19,-0.1,,0.1
2026-01-22,130500,2590.0,2.17,0.1,0.0,-0.1
2026-01-23,130500,2580.0,2.2,0.3,-0.0,-0.3
2026-01-26,130500,2620.0,2.3,0.2,0.0,-0.2
2026-01-27,130500,2635.0,2.04,-0.1,0.0,0.1
2026-01-28,130500,2600.0,2.01,-0.1,-0.0,0.1
2026-01-29,130500,2605.0,1.98,0.4,0.0,-0.4
2026-01-30,130500,2570.0,2.09,-0.1,-0.0,0.1
2026-02-02,130500,2525.0,2.06,-0.0,,0.0
2026-02-03,130500,2545.0,1.97,-0.1,-0.0,0.1
2026-02-04,130500,2550.0,1.95,0.2,0.0,-0.2
2026-02-05,130500,2595.0,2.0,0.1,-0.0,-0.1
2026-02-06,130500,2530.0,2.04,-0.1,-0.0,0.1
2026-02-09,130500,2540.0,2.02,0.0,0.0,-0.0
2026-02-10,130500,2545.0,2.02,0.3,-0.0,-0.3
2026-02-11,130500,2550.0,2.11,0.1,0.0,-0.1
2026-02-12,130500,2550.0,2.15,0.1,,-0.1
2026-02-13,130500,2545.0,2.18,-0.1,0.0,0.1
2026-02-19,130500,2830.0,2.17,-0.2,-0.0,0.2
2026-02-20,130500,2765.0,2.15,-0.4,0.0,0.6
2026-02-23,130500,2745.0,2.05,0.2,-0.0,-0.2
2026-02-24,130500,2820.0,2.39,-0.5,-0.0,0.4
2026-02-25,130500,2755.0,2.24,-0.7,-0.0,0.7
2026-02-26,130500,2690.0,2.07,0.1,0.0,-0.0
2026-02-27,130500,2710.0,2.09,1.1,0.0,-1.1
2026-03-03,130500,2600.0,2.36,1.1,0.0,-1.1
2026-03-04,130500,2340.0,2.66,-0.1,0.0,0.0
2026-03-05,130500,2455.0,2.65,0.9,-0.0,-0.9
2026-03-06,130500,2440.0,2.91,0.5,0.0,-0.5
2026-03-09,130500,2360.0,3.05,-0.1,0.0,0.1
2026-03-10,130500,2430.0,3.01,-0.1,0.0,0.1
2026-03-11,130500,2435.0,2.99,0.2,0.0,-0.3
2026-03-12,130500,2505.0,3.06,-0.2,0.0,0.2
2026-03-13,130500,2485.0,3.01,0.2,,-0.2
2026-03-16,130500,2495.0,3.07,0.0,,-0.0
2026-03-17,130500,2470.0,3.08,-0.0,0.0,0.0
2026-03-18,130500,2490.0,3.07,0.0,0.0,-0.0
2026-03-19,130500,2455.0,3.08,0.1,,-0.1
2026-03-20,130500,2500.0,3.12,0.0,0.0,0.0
2026-03-23,130500,2410.0,3.12,0.0,0.0,-0.0
2026-03-24,130500,2470.0,3.13,-0.0,-0.0,0.0
2026-03-25,130500,2480.0,3.02,-0.0,0.0,0.0
2026-03-26,130500,2470.0,2.99,-0.2,0.0,0.2
2026-03-27,130500,2470.0,2.94,0.1,,-0.1
2026-03-30,130500,2475.0,2.97,-0.1,0.0,0.1
2026-03-31,130500,2435.0,2.95,-0.0,0.0,0.0
2026-04-01,130500,2505.0,2.94,0.2,0.0,-0.4
2026-04-02,130500,2435.0,3.0,-0.0,,0.0
2026-04-03,130500,2490.0,2.99,0.1,,-0.1
2026-04-06,130500,2485.0,3.02,-0.1,0.0,0.1
2026-04-07,130500,2485.0,2.99,-0.2,-0.0,0.2
2026-04-08,130500,2525.0,2.94,0.1,0.0,-0.1
2026-04-09,130500,2525.0,2.96,-0.1,-0.0,0.1
2026-04-10,130500,2570.0,2.93,0.5,0.0,-0.5
2026-04-13,130500,2590.0,3.07,-0.1,0.0,0.1
2026-04-14,130500,2560.0,3.05,0.1,0.0,-0.1
