날짜,코드,종가,외인지분율,외인_억,기관_억,개인_억
2025-07-14,340360,1548.0,0.44,-0.3,,0.3
2025-07-15,340360,1548.0,0.4,-0.2,,-0.0
2025-07-16,340360,1544.0,0.36,0.3,,-0.1
2025-07-17,340360,1526.0,0.41,0.2,,-0.2
2025-07-18,340360,1466.0,0.44,-0.8,,0.8
2025-07-21,340360,1465.0,0.32,-0.0,,0.0
2025-07-22,340360,1486.0,0.32,0.5,,-0.5
2025-07-23,340360,1453.0,0.4,-0.3,,0.3
2025-07-24,340360,1567.0,0.36,1.1,,-1.1
2025-07-25,340360,1521.0,0.52,-0.9,,0.9
2025-07-28,340360,1525.0,0.39,-0.2,,0.2
2025-07-29,340360,1561.0,0.36,0.2,,-0.2
2025-07-30,340360,1645.0,0.39,5.0,,-4.9
2025-07-31,340360,1735.0,1.09,1.4,,-2.0
2025-08-01,340360,1830.0,1.28,1.2,,-2.5
2025-08-04,340360,1836.0,1.44,-3.6,0.0,3.8
2025-08-05,340360,2020.0,0.99,9.1,0.0,-10.2
2025-08-06,340360,1982.0,2.06,-4.5,,4.6
2025-08-07,340360,2005.0,1.55,-0.9,,0.9
2025-08-08,340360,2005.0,1.44,0.5,,0.5
2025-08-11,340360,1808.0,1.5,-3.9,,3.8
2025-08-12,340360,1690.0,1.03,2.1,,-2.2
2025-08-13,340360,1682.0,1.33,3.1,,-3.1
2025-08-14,340360,1728.0,1.8,-1.4,0.4,1.2
2025-08-18,340360,1726.0,1.66,-1.3,,1.0
2025-08-19,340360,1621.0,1.47,-3.3,,3.2
2025-08-20,340360,1650.0,1.01,-0.5,-0.0,0.5
2025-08-21,340360,1706.0,0.93,-0.0,,0.0
2025-08-22,340360,1700.0,0.93,-0.6,,0.6
2025-08-25,340360,1613.0,0.85,-0.3,,0.4
2025-08-26,340360,1718.0,0.8,2.1,,-1.9
2025-08-27,340360,1745.0,1.18,-1.0,-0.4,1.4
2025-08-28,340360,1668.0,1.04,-1.1,,1.4
2025-08-29,340360,1626.0,0.9,-0.7,,0.9
2025-09-01,340360,1600.0,0.8,0.0,,0.0
2025-09-02,340360,1600.0,0.8,-0.1,,0.2
2025-09-03,340360,1620.0,0.79,0.4,,-0.3
2025-09-04,340360,1637.0,0.84,-0.2,,0.2
2025-09-05,340360,1641.0,0.81,-0.5,,0.6
2025-09-08,340360,1680.0,0.74,1.5,,-1.4
2025-09-09,340360,1691.0,0.94,-0.3,,0.4
2025-09-10,340360,1665.0,0.9,-0.6,,0.7
2025-09-11,340360,1846.0,0.82,5.0,-0.0,-4.7
2025-09-12,340360,1899.0,1.46,-2.3,,2.5
2025-09-15,340360,1777.0,1.16,-6.4,,6.4
2025-09-16,340360,1729.0,0.33,-0.1,-0.0,0.1
