날짜,코드,종가,외인지분율,외인_억,기관_억,개인_억
2025-07-14,260660,4535.0,4.02,0.5,0.0,-0.5
2025-07-15,260660,4565.0,4.09,0.8,-0.0,-0.8
2025-07-16,260660,4485.0,4.21,-0.4,0.0,0.4
2025-07-17,260660,4810.0,4.15,4.5,-0.0,-3.5
2025-07-18,260660,4700.0,4.82,1.5,-0.0,-1.5
2025-07-21,260660,4660.0,5.05,-1.9,0.0,1.8
2025-07-22,260660,4565.0,4.79,0.2,-0.0,-0.2
2025-07-23,260660,4590.0,4.82,-1.4,0.0,1.4
2025-07-24,260660,4590.0,4.62,-0.8,0.0,0.8
2025-07-25,260660,4530.0,4.51,-0.3,0.1,0.4
2025-07-28,260660,4425.0,4.46,0.9,-0.0,-0.9
2025-07-29,260660,4450.0,4.59,0.1,-0.0,0.1
2025-07-30,260660,4485.0,4.61,0.2,0.0,-0.1
2025-07-31,260660,4530.0,4.65,0.4,-0.0,0.6
2025-08-01,260660,4355.0,4.77,-0.3,0.0,0.2
2025-08-04,260660,4500.0,4.72,0.5,0.0,-0.4
2025-08-05,260660,4570.0,4.79,0.8,-0.0,-0.7
2025-08-06,260660,4505.0,4.9,0.2,0.0,-0.2
2025-08-07,260660,4485.0,4.92,1.1,0.0,-1.0
2025-08-08,260660,4505.0,5.27,0.4,-0.0,-0.3
2025-08-11,260660,4445.0,5.32,0.1,0.1,-0.2
2025-08-12,260660,4415.0,5.34,0.2,-0.0,-0.2
2025-08-13,260660,4450.0,5.37,0.2,0.0,0.1
2025-08-14,260660,4490.0,5.4,0.3,-0.0,-0.1
2025-08-18,260660,4500.0,5.58,-0.4,0.0,0.4
2025-08-19,260660,4520.0,5.53,-0.1,-0.0,0.1
2025-08-20,260660,4450.0,5.52,-0.6,0.0,0.6
2025-08-21,260660,4485.0,5.44,0.3,0.0,-0.3
2025-08-22,260660,4565.0,5.5,0.2,0.0,-0.2
2025-08-25,260660,4565.0,5.53,0.6,-2.5,1.9
2025-08-26,260660,4515.0,5.62,-3.2,0.2,3.0
2025-08-27,260660,4550.0,5.25,0.3,-0.0,-0.3
2025-08-28,260660,4555.0,5.3,0.6,0.0,-0.6
2025-08-29,260660,4475.0,5.34,-0.2,-0.0,0.2
2025-09-01,260660,4270.0,5.3,-1.4,0.0,1.4
2025-09-02,260660,4295.0,5.09,0.6,-0.0,-0.6
2025-09-03,260660,4275.0,5.18,0.1,-0.0,-0.1
2025-09-04,260660,4345.0,5.2,0.4,-0.0,-0.4
2025-09-05,260660,4350.0,5.26,-0.2,-0.0,0.2
2025-09-08,260660,4385.0,5.24,0.6,0.0,-0.6
2025-09-09,260660,4360.0,5.33,-0.1,-0.0,0.1
2025-09-10,260660,4380.0,5.31,0.1,-0.0,-0.1
2025-09-11,260660,4350.0,5.33,-0.1,0.0,0.1
2025-09-12,260660,4350.0,5.31,-0.1,-0.0,0.1
2025-09-15,260660,4310.0,5.29,-0.1,0.0,0.1
2025-09-16,260660,4355.0,5.28,0.1,-0.0,-0.0
2025-09-17,260660,4320.0,5.29,-0.1,0.0,0.1
2025-09-18,260660,4360.0,5.28,0.5,-0.0,-0.5
2025-09-19,260660,4420.0,5.35,0.3,0.0,-0.3
2025-09-22,260660,4410.0,5.39,0.1,-0.1,0.4
2025-09-23,260660,4375.0,5.41,0.2,-0.2,0.0
2025-09-24,260660,4295.0,5.45,-0.7,-0.2,0.9
2025-09-25,260660,4205.0,5.34,-0.8,0.0,0.8
2025-09-26,260660,4100.0,5.21,-0.7,-0.2,1.0
2025-09-29,260660,4150.0,5.09,0.3,-0.0,-0.3
2025-09-30,260660,4085.0,5.14,-0.1,-0.0,0.2
2025-10-01,260660,4065.0,5.12,-0.1,-0.2,0.3
2025-10-02,260660,4110.0,5.1,0.1,-0.0,-0.1
2025-10-10,260660,3945.0,5.12,-0.4,0.1,0.2
2025-10-13,260660,3945.0,5.06,0.3,-0.0,-0.3
2025-10-14,260660,3860.0,5.11,0.2,0.0,-0.2
2025-10-15,260660,3945.0,5.15,0.4,0.1,-0.4
2025-10-16,260660,3900.0,5.21,-0.5,-0.0,0.5
2025-10-17,260660,3850.0,5.13,0.0,-0.1,0.1
2025-10-20,260660,3880.0,5.14,0.2,0.1,-0.3
2025-10-21,260660,3875.0,5.19,-0.2,0.0,0.2
2025-10-22,260660,3885.0,5.17,-0.1,0.1,0.0
2025-10-23,260660,3860.0,5.15,-0.5,-0.2,0.6
2025-10-24,260660,3830.0,5.07,-0.3,-0.1,0.4
2025-10-27,260660,3885.0,4.98,0.8,0.3,-1.2
