날짜,코드,종가,외인지분율,외인_억,기관_억,개인_억
2025-07-14,350520,4130.0,1.03,-0.1,-0.4,0.5
2025-07-15,350520,4105.0,1.02,-0.0,-1.4,1.5
2025-07-16,350520,4080.0,1.02,-0.2,-0.5,0.6
2025-07-17,350520,4060.0,1.01,-0.1,-0.5,0.8
2025-07-18,350520,4065.0,1.0,-0.2,-0.0,0.6
2025-07-21,350520,4080.0,0.99,-0.1,-0.1,0.8
2025-07-22,350520,4060.0,0.98,-0.2,-0.1,0.2
2025-07-23,350520,4065.0,0.97,-0.3,-0.2,0.5
2025-07-24,350520,4060.0,0.95,-0.2,-0.2,0.4
2025-07-25,350520,4070.0,0.94,0.1,-0.0,-0.0
2025-07-28,350520,4065.0,0.94,-0.3,0.0,0.2
2025-07-29,350520,4060.0,0.92,-0.0,-0.4,0.3
2025-07-30,350520,4050.0,0.92,0.2,-0.2,2.1
2025-07-31,350520,4045.0,0.93,0.5,-0.3,0.9
2025-08-01,350520,4025.0,0.96,-0.4,-0.0,0.5
2025-08-04,350520,4020.0,0.94,-0.2,-2.1,2.3
2025-08-05,350520,4020.0,0.92,0.5,-0.1,0.8
2025-08-06,350520,4005.0,0.96,-0.2,-0.5,1.5
2025-08-07,350520,4010.0,0.94,0.1,-0.8,1.9
2025-08-08,350520,4000.0,0.95,0.3,-0.3,-0.0
2025-08-11,350520,4000.0,0.97,0.0,-0.5,0.5
2025-08-12,350520,4030.0,0.97,-0.1,0.1,0.1
2025-08-13,350520,4045.0,0.96,0.0,0.2,-0.1
2025-08-14,350520,4070.0,0.96,1.0,-0.8,0.8
2025-08-18,350520,4030.0,1.03,-0.3,-0.0,0.6
2025-08-19,350520,4040.0,1.01,-0.5,-0.2,0.7
2025-08-20,350520,4030.0,0.98,0.1,0.7,-0.4
2025-08-21,350520,4015.0,0.98,-0.1,0.1,-0.0
2025-08-22,350520,4000.0,0.98,0.0,-0.3,0.4
2025-08-25,350520,4000.0,0.98,-0.0,-0.1,0.2
2025-08-26,350520,4010.0,0.98,0.1,-0.2,0.4
2025-08-27,350520,3990.0,0.98,-0.2,0.0,0.3
2025-08-28,350520,3985.0,0.97,-0.1,-0.0,0.2
2025-08-29,350520,3965.0,0.96,-0.1,0.6,2.6
2025-09-01,350520,3960.0,0.95,-0.3,-0.1,0.3
2025-09-02,350520,3950.0,0.93,-0.0,-0.1,0.2
2025-09-03,350520,3940.0,0.93,-0.1,0.1,1.1
2025-09-04,350520,3950.0,0.92,-0.0,0.0,0.2
2025-09-05,350520,3980.0,0.92,0.2,0.2,-0.4
2025-09-08,350520,4010.0,0.93,1.0,-0.9,-0.2
2025-09-09,350520,4005.0,1.0,0.1,-0.8,0.6
2025-09-10,350520,4010.0,1.01,0.0,-0.2,0.7
2025-09-11,350520,3990.0,1.01,0.1,-0.4,0.2
2025-09-12,350520,3995.0,1.02,0.3,-0.1,-0.2
2025-09-15,350520,4020.0,1.04,0.0,-0.3,0.2
2025-09-16,350520,3995.0,1.04,0.0,0.3,-0.4
2025-09-17,350520,3965.0,1.04,-0.1,-0.2,0.6
2025-09-18,350520,3955.0,1.04,0.0,-1.2,1.5
2025-09-19,350520,3955.0,1.04,-0.1,-1.7,1.8
2025-09-22,350520,3935.0,1.03,-0.2,-0.1,0.3
2025-09-23,350520,3915.0,1.02,-0.6,-0.1,0.5
2025-09-24,350520,3900.0,0.97,-0.7,0.3,0.3
2025-09-25,350520,3855.0,0.93,-0.3,0.1,0.2
2025-09-26,350520,3870.0,0.9,0.0,-0.3,0.5
2025-09-29,350520,3860.0,0.91,-0.5,0.1,0.1
2025-09-30,350520,3875.0,0.87,-0.2,-0.2,0.4
2025-10-01,350520,3885.0,0.86,0.0,-0.1,0.1
2025-10-02,350520,3905.0,0.86,0.7,-0.5,-1.4
2025-10-10,350520,3865.0,0.91,-0.6,0.4,-0.1
2025-10-13,350520,3835.0,0.87,0.1,0.2,-0.3
2025-10-14,350520,3830.0,0.88,-0.2,-0.5,1.0
2025-10-15,350520,3845.0,0.86,1.3,-1.2,-0.1
2025-10-16,350520,3830.0,0.95,-0.1,-0.5,0.6
2025-10-17,350520,3830.0,0.95,-0.0,-0.6,0.6
2025-10-20,350520,3870.0,0.95,0.3,0.0,-0.3
2025-10-21,350520,3880.0,0.97,0.4,-0.1,-0.4
2025-10-22,350520,3900.0,1.0,0.0,-0.1,0.1
2025-10-23,350520,3955.0,1.0,-0.5,0.7,-0.4
2025-10-24,350520,3925.0,0.96,-0.6,-0.9,1.1
2025-10-27,350520,3940.0,0.92,-0.1,-0.0,0.1
2025-10-28,350520,3950.0,0.92,0.1,0.0,0.2
