날짜,코드,종가,외인지분율,외인_억,기관_억,개인_억
2025-07-14,240550,12610.0,1.48,-2.3,-1.7,4.4
2025-07-15,240550,12530.0,1.39,6.0,-2.5,-3.3
2025-07-16,240550,12570.0,1.76,2.1,-0.3,-1.6
2025-07-17,240550,12370.0,1.85,1.8,-4.2,2.9
2025-07-18,240550,12280.0,1.88,10.0,-1.9,-6.5
2025-07-21,240550,12480.0,2.31,5.1,1.2,-5.6
2025-07-22,240550,12330.0,2.57,4.2,-0.1,-4.0
2025-07-23,240550,12240.0,2.73,-7.1,0.4,6.4
2025-07-24,240550,12280.0,2.39,-1.3,1.4,0.2
2025-07-25,240550,12180.0,2.32,-0.3,-0.3,0.6
2025-07-28,240550,11740.0,2.27,-1.9,-0.5,2.8
2025-07-29,240550,11630.0,2.04,2.3,-0.3,-1.5
2025-07-30,240550,11190.0,2.18,7.8,-8.0,0.3
2025-07-31,240550,11180.0,2.59,2.1,-2.2,0.2
2025-08-01,240550,10480.0,2.7,-1.0,0.2,1.0
2025-08-04,240550,10820.0,2.72,1.5,0.6,-2.4
2025-08-05,240550,10660.0,2.77,-0.7,-4.5,5.1
2025-08-06,240550,10600.0,2.7,0.2,-0.9,0.6
2025-08-07,240550,10700.0,2.73,1.3,-8.6,7.1
2025-08-08,240550,10760.0,2.82,-4.3,0.3,4.0
2025-08-11,240550,10660.0,2.59,-4.6,3.3,1.2
2025-08-12,240550,10590.0,2.37,-2.8,2.6,0.1
2025-08-13,240550,11400.0,2.24,9.0,1.5,-11.5
2025-08-14,240550,11130.0,2.87,-2.7,0.7,2.0
2025-08-18,240550,10860.0,2.8,-2.4,1.3,1.1
2025-08-19,240550,10940.0,2.64,-0.4,-0.1,0.5
2025-08-20,240550,10670.0,2.6,-7.0,1.2,5.9
2025-08-21,240550,11130.0,2.19,-1.5,3.9,-2.4
2025-08-22,240550,11000.0,2.08,-2.1,-1.6,3.5
2025-08-25,240550,11260.0,1.98,-4.8,1.2,3.5
2025-08-26,240550,11080.0,1.8,-3.5,-1.0,4.4
2025-08-27,240550,10840.0,1.68,-2.0,1.0,1.1
2025-08-28,240550,10590.0,1.64,-2.1,-0.7,2.9
2025-08-29,240550,10080.0,1.51,-5.3,-6.0,11.0
2025-09-01,240550,10170.0,1.25,0.4,3.0,-3.2
2025-09-02,240550,10180.0,1.29,-1.3,0.0,1.3
2025-09-03,240550,10130.0,1.23,0.2,-2.4,2.2
2025-09-04,240550,10120.0,1.24,0.7,-3.7,3.0
2025-09-05,240550,10750.0,1.29,11.0,-0.2,-11.0
2025-09-08,240550,10990.0,1.88,2.7,3.2,-6.0
2025-09-09,240550,11030.0,2.02,-0.1,1.2,-1.0
2025-09-10,240550,10980.0,2.02,-3.6,2.7,0.7
2025-09-11,240550,10850.0,1.85,0.0,-1.1,1.1
2025-09-12,240550,10920.0,1.83,-1.0,1.9,-1.3
2025-09-15,240550,11130.0,1.77,-1.2,4.7,-3.6
2025-09-16,240550,11130.0,1.74,-3.8,4.4,-0.5
2025-09-17,240550,10880.0,1.54,-1.2,-1.1,1.8
2025-09-18,240550,11180.0,1.48,0.4,1.9,-2.7
2025-09-19,240550,11060.0,1.44,-2.6,1.2,0.9
2025-09-22,240550,11100.0,1.33,-2.0,-0.2,1.7
2025-09-23,240550,11000.0,1.23,-1.5,2.4,-0.9
2025-09-24,240550,11010.0,1.17,-1.1,1.9,-1.4
2025-09-25,240550,11160.0,1.12,-5.1,2.7,2.5
2025-09-26,240550,10850.0,0.91,-3.7,0.4,3.4
2025-09-29,240550,11100.0,0.74,-0.5,3.2,-2.6
2025-09-30,240550,10930.0,0.72,0.4,0.7,-1.5
2025-10-01,240550,10710.0,0.74,-0.9,0.7,0.1
2025-10-02,240550,10540.0,0.71,-1.0,-0.7,1.9
2025-10-10,240550,10220.0,0.68,0.3,-4.0,3.7
2025-10-13,240550,10080.0,0.68,1.3,-4.1,2.9
2025-10-14,240550,10320.0,0.81,-2.7,0.4,2.4
2025-10-15,240550,10320.0,0.62,-1.4,-1.5,2.9
2025-10-16,240550,10350.0,0.57,-2.3,0.6,2.3
2025-10-17,240550,10150.0,0.47,-1.5,-2.6,4.2
2025-10-20,240550,10170.0,0.41,0.5,-0.7,0.5
2025-10-21,240550,10190.0,0.41,-0.6,3.6,-2.9
2025-10-22,240550,10190.0,0.39,0.7,-1.6,0.8
2025-10-23,240550,10010.0,0.45,-1.4,-1.8,3.3
2025-10-24,240550,9660.0,0.34,-1.3,-8.0,9.1
2025-10-27,240550,9660.0,0.26,2.8,-2.2,-0.6
2025-10-28,240550,9560.0,0.41,1.7,-8.0,6.5
2025-10-29,240550,9390.0,0.52,1.1,-2.9,2.1
2025-10-30,240550,9220.0,0.64,1.4,-3.8,2.4
