# F1 스트레스 테스트 — 성과를 깎는 방향만 허용 (상향 튜닝 금지)
# ①만기누락=-100% ②시총 하위 20% 제외(거래대금 미보유로 프록시) ③왕복 1.0%
# 랜덤 벤치마크는 만기누락 제외 방식 유지 → 전략에만 불리한 보수적 비교
시장,전략,진입월,종목수,만기누락,수익률,수익률_최악,시장프록시,랜덤평균,기본,①최악가정,③비용1%,④최악조합
KOSPI,F1,2018-04,20,0,-0.31286038307195996,-0.31286038307195996,-0.3848260774700256,-0.219044014742663,-0.09381636832929696,-0.09381636832929696,-0.10381636832929697,-0.10381636832929697
KOSPI,F1L,2018-04,20,0,-0.31112951765310914,-0.31112951765310914,-0.3848260774700256,-0.219044014742663,-0.09208550291044615,-0.09208550291044615,-0.10208550291044616,-0.10208550291044616
KOSPI,F1,2018-05,20,0,-0.24903813209535725,-0.24903813209535725,-0.15007513645545675,-0.17269013994693905,-0.0763479921484182,-0.0763479921484182,-0.0863479921484182,-0.0863479921484182
KOSPI,F1L,2018-05,20,1,-0.2189340498045389,-0.25798734731431194,-0.15007513645545675,-0.17269013994693905,-0.04624390985759985,-0.0852972073673729,-0.05624390985759986,-0.0952972073673729
KOSPI,F1,2018-06,20,0,-0.18698817575210364,-0.18698817575210364,-0.13992858541775774,-0.11770983584403207,-0.06927833990807157,-0.06927833990807157,-0.07927833990807158,-0.07927833990807158
KOSPI,F1L,2018-06,20,0,-0.17652662987492093,-0.17652662987492093,-0.13992858541775774,-0.11770983584403207,-0.058816794030888866,-0.058816794030888866,-0.06881679403088888,-0.06881679403088888
KOSPI,F1,2018-07,20,0,-0.056191165200377605,-0.056191165200377605,-0.05290523453281479,-0.01907874570784308,-0.03711241949253452,-0.03711241949253452,-0.047112419492534516,-0.047112419492534516
KOSPI,F1L,2018-07,20,0,-0.046549714672968104,-0.046549714672968104,-0.05290523453281479,-0.01907874570784308,-0.027470968965125023,-0.027470968965125023,-0.03747096896512503,-0.03747096896512503
KOSPI,F1,2018-08,20,0,-0.10277079297681391,-0.10277079297681391,-0.06887787025998916,-0.05608516186201363,-0.04668563111480028,-0.04668563111480028,-0.056685631114800274,-0.056685631114800274
KOSPI,F1L,2018-08,20,0,-0.10940042702088222,-0.10940042702088222,-0.06887787025998916,-0.05608516186201363,-0.05331526515886859,-0.05331526515886859,-0.0633152651588686,-0.0633152651588686
KOSPI,F1,2018-09,20,1,-0.11135865443511533,-0.15579072171335956,-0.09681537022684233,-0.07210722727535461,-0.039251427159760724,-0.08368349443800495,-0.04925142715976072,-0.09368349443800496
KOSPI,F1L,2018-09,20,0,-0.11059066256677545,-0.11059066256677545,-0.09681537022684233,-0.07210722727535461,-0.03848343529142084,-0.03848343529142084,-0.04848343529142084,-0.04848343529142084
KOSPI,F1,2018-10,20,0,0.1382381463040285,0.1382381463040285,0.08469278239921152,0.18332298989569762,-0.045084843591669116,-0.045084843591669116,-0.055084843591669125,-0.055084843591669125
KOSPI,F1L,2018-10,20,0,0.2319287505713319,0.2319287505713319,0.08469278239921152,0.18332298989569762,0.04860576067563427,0.04860576067563427,0.03860576067563426,0.03860576067563426
KOSPI,F1,2018-11,20,0,0.15282820060749677,0.15282820060749677,-0.026186974531152728,0.01718021392275927,0.1356479866847375,0.1356479866847375,0.12564798668473748,0.12564798668473748
KOSPI,F1L,2018-11,20,0,0.04155760273426993,0.04155760273426993,-0.026186974531152728,0.01718021392275927,0.024377388811510657,0.024377388811510657,0.014377388811510655,0.014377388811510655
KOSPI,F1,2018-12,20,0,0.08744912209621533,0.08744912209621533,0.047178057176535906,0.06406845103318708,0.023380671063028255,0.023380671063028255,0.01338067106302826,0.01338067106302826
KOSPI,F1L,2018-12,20,0,0.08572092548440528,0.08572092548440528,0.047178057176535906,0.06406845103318708,0.021652474451218207,0.021652474451218207,0.011652474451218212,0.011652474451218212
KOSPI,F1,2019-01,20,0,0.0034624573445649564,0.0034624573445649564,-0.08007303934952002,-0.07492745686891993,0.07838991421348489,0.07838991421348489,0.06838991421348488,0.06838991421348488
KOSPI,F1L,2019-01,20,0,0.04599464473552782,0.04599464473552782,-0.08007303934952002,-0.07492745686891993,0.12092210160444775,0.12092210160444775,0.11092210160444774,0.11092210160444774
KOSPI,F1,2019-02,20,0,-0.0006061154851907113,-0.0006061154851907113,-0.1011669230574372,-0.08630936981574107,0.08570325433055036,0.08570325433055036,0.07570325433055036,0.07570325433055036
KOSPI,F1L,2019-02,20,0,0.024353017755726063,0.024353017755726063,-0.1011669230574372,-0.08630936981574107,0.11066238757146712,0.11066238757146712,0.10066238757146713,0.10066238757146713
KOSPI,F1,2019-03,20,0,0.11236098530867963,0.11236098530867963,-0.03354580026137936,-0.043097433349219394,0.15545841865789903,0.15545841865789903,0.14545841865789905,0.14545841865789905
KOSPI,F1L,2019-03,20,0,0.079956207022958,0.079956207022958,-0.03354580026137936,-0.043097433349219394,0.12305364037217739,0.12305364037217739,0.1130536403721774,0.1130536403721774
KOSPI,F1,2019-04,20,0,-0.13017399819336717,-0.13017399819336717,-0.05248809442927142,-0.11224447226813265,-0.017929525925234516,-0.017929525925234516,-0.027929525925234525,-0.027929525925234525
KOSPI,F1L,2019-04,20,0,-0.1586290059956982,-0.1586290059956982,-0.05248809442927142,-0.11224447226813265,-0.046384533727565555,-0.046384533727565555,-0.056384533727565564,-0.056384533727565564
KOSPI,F1,2019-05,20,0,-0.07516389440028341,-0.07516389440028341,0.025118144451371293,-0.05177706018297476,-0.023386834217308652,-0.023386834217308652,-0.03338683421730865,-0.03338683421730865
KOSPI,F1L,2019-05,20,0,-0.09489927320875953,-0.09489927320875953,0.025118144451371293,-0.05177706018297476,-0.04312221302578477,-0.04312221302578477,-0.053122213025784765,-0.053122213025784765
KOSPI,F1,2019-06,20,0,-0.16226708320970668,-0.16226708320970668,0.03281705105245962,-0.06446226589721536,-0.09780481731249131,-0.09780481731249131,-0.10780481731249132,-0.10780481731249132
KOSPI,F1L,2019-06,20,0,-0.12948184382086916,-0.12948184382086916,0.03281705105245962,-0.06446226589721536,-0.0650195779236538,-0.0650195779236538,-0.07501957792365381,-0.07501957792365381
KOSPI,F1,2019-07,20,0,-0.07949291956138618,-0.07949291956138618,0.049791652303188993,-0.0383025421702987,-0.04119037739108748,-0.04119037739108748,-0.05119037739108748,-0.05119037739108748
KOSPI,F1L,2019-07,20,0,-0.08428759738227543,-0.08428759738227543,0.049791652303188993,-0.0383025421702987,-0.045985055211976725,-0.045985055211976725,-0.05598505521197672,-0.05598505521197672
KOSPI,F1,2019-08,20,0,-0.14020937890932744,-0.14020937890932744,0.013266558299028562,-0.08263564214607884,-0.057573736763248604,-0.057573736763248604,-0.06757373676324861,-0.06757373676324861
KOSPI,F1L,2019-08,20,0,-0.149525489170044,-0.149525489170044,0.013266558299028562,-0.08263564214607884,-0.06688984702396515,-0.06688984702396515,-0.07688984702396516,-0.07688984702396516
KOSPI,F1,2019-09,20,0,-0.292591254194371,-0.292591254194371,-0.14805237816565026,-0.2257154587757319,-0.06687579541863908,-0.06687579541863908,-0.07687579541863909,-0.07687579541863909
KOSPI,F1L,2019-09,20,0,-0.2928371465672071,-0.2928371465672071,-0.14805237816565026,-0.2257154587757319,-0.0671216877914752,-0.0671216877914752,-0.07712168779147521,-0.07712168779147521
KOSPI,F1,2019-10,20,0,-0.1415571228066284,-0.1415571228066284,-0.06665205742007763,-0.08309629171659083,-0.05846083109003758,-0.05846083109003758,-0.06846083109003759,-0.06846083109003759
KOSPI,F1L,2019-10,20,0,-0.12651852941211988,-0.12651852941211988,-0.06665205742007763,-0.08309629171659083,-0.04342223769552905,-0.04342223769552905,-0.05342223769552906,-0.05342223769552906
KOSPI,F1,2019-11,20,0,-0.13835451202949423,-0.13835451202949423,-0.029916671493386043,-0.0017311683108280646,-0.13662334371866616,-0.13662334371866616,-0.14662334371866617,-0.14662334371866617
KOSPI,F1L,2019-11,20,0,-0.11478329076361589,-0.11478329076361589,-0.029916671493386043,-0.0017311683108280646,-0.11305212245278783,-0.11305212245278783,-0.12305212245278782,-0.12305212245278782
KOSPI,F1,2019-12,20,0,-0.0727968549100412,-0.0727968549100412,-0.04126858503415576,-0.005855957962037341,-0.06694089694800387,-0.06694089694800387,-0.07694089694800385,-0.07694089694800385
KOSPI,F1L,2019-12,20,0,-0.07755728584271096,-0.07755728584271096,-0.04126858503415576,-0.005855957962037341,-0.07170132788067363,-0.07170132788067363,-0.08170132788067361,-0.08170132788067361
KOSPI,F1,2020-01,20,1,0.06218204563141124,0.009072943349840679,0.05718268678266425,0.1767051473384557,-0.11452310170704444,-0.167632203988615,-0.12452310170704445,-0.177632203988615
KOSPI,F1L,2020-01,20,1,0.05655644036016056,0.003728618342152534,0.05718268678266425,0.1767051473384557,-0.12014870697829513,-0.17297652899630314,-0.13014870697829511,-0.18297652899630315
KOSPI,F1,2020-02,20,1,0.2719134205676031,0.20831774953922294,0.16509719994263003,0.3513425769208347,-0.07942915635323161,-0.14302482738161176,-0.08942915635323162,-0.15302482738161177
KOSPI,F1L,2020-02,20,1,0.21325870238253697,0.15259576726341012,0.16509719994263003,0.3513425769208347,-0.13808387453829774,-0.19874680965742458,-0.14808387453829774,-0.2087468096574246
KOSPI,F1,2020-03,20,1,0.6810060649774191,0.5969557617285481,0.3237226790876426,0.5504872608498712,0.1305188041275479,0.04646850087867693,0.1205188041275479,0.036468500878676924
KOSPI,F1L,2020-03,20,1,0.7163469135425278,0.6305295678654014,0.3237226790876426,0.5504872608498712,0.16585965269265657,0.08004230701553017,0.15585965269265656,0.07004230701553016
KOSPI,F1,2020-04,20,1,0.4065143246233514,0.33618860839218384,0.16732160837283613,0.2596053952547058,0.14690892936864564,0.07658321313747807,0.13690892936864563,0.06658321313747806
KOSPI,F1L,2020-04,20,1,0.4080875189573421,0.337683143009475,0.16732160837283613,0.2596053952547058,0.1484821237026363,0.07807774775476922,0.1384821237026363,0.06807774775476921
KOSPI,F1,2020-05,20,1,0.42699709776156947,0.35564724287349103,0.2823126842206629,0.481838736166446,-0.05484163840487655,-0.12619149329295498,-0.06484163840487656,-0.136191493292955
KOSPI,F1L,2020-05,20,1,0.3753924332870942,0.3066228116227395,0.2823126842206629,0.481838736166446,-0.1064463028793518,-0.1752159245437065,-0.11644630287935182,-0.1852159245437065
KOSPI,F1,2020-06,20,0,0.44446699720417443,0.44446699720417443,0.3710924000292158,0.37693801021059814,0.06752898699357629,0.06752898699357629,0.05752898699357628,0.05752898699357628
KOSPI,F1L,2020-06,20,0,0.3768915783016657,0.3768915783016657,0.3710924000292158,0.37693801021059814,-4.6431908932442756e-05,-4.6431908932442756e-05,-0.010046431908932452,-0.010046431908932452
KOSPI,F1,2020-07,20,0,0.33913101803275014,0.33913101803275014,0.3291392245859797,0.2507129666186863,0.08841805141406384,0.08841805141406384,0.07841805141406383,0.07841805141406383
KOSPI,F1L,2020-07,20,0,0.34277734810751986,0.34277734810751986,0.3291392245859797,0.2507129666186863,0.09206438148883356,0.09206438148883356,0.08206438148883355,0.08206438148883355
KOSPI,F1,2020-08,20,0,0.4282784329084775,0.4282784329084775,0.2995862438301027,0.23371399023225034,0.19456444267622716,0.19456444267622716,0.18456444267622715,0.18456444267622715
KOSPI,F1L,2020-08,20,0,0.41836654961969294,0.41836654961969294,0.2995862438301027,0.23371399023225034,0.1846525593874426,0.1846525593874426,0.1746525593874426,0.1746525593874426
KOSPI,F1,2020-09,20,0,0.6451701178309905,0.6451701178309905,0.31864761081869364,0.29481331539546113,0.3503568024355294,0.3503568024355294,0.3403568024355294,0.3403568024355294
KOSPI,F1L,2020-09,20,0,0.6089100144002958,0.6089100144002958,0.31864761081869364,0.29481331539546113,0.31409669900483467,0.31409669900483467,0.30409669900483466,0.30409669900483466
KOSPI,F1,2020-10,20,0,0.7063674689850404,0.7063674689850404,0.36084298495885736,0.4432393393296475,0.26312812965539295,0.26312812965539295,0.25312812965539294,0.25312812965539294
KOSPI,F1L,2020-10,20,0,0.6651735854533611,0.6651735854533611,0.36084298495885736,0.4432393393296475,0.22193424612371365,0.22193424612371365,0.21193424612371364,0.21193424612371364
KOSPI,F1,2020-11,20,0,0.6529981312013147,0.6529981312013147,0.204433569059791,0.3336856575942434,0.31931247360707127,0.31931247360707127,0.30931247360707126,0.30931247360707126
KOSPI,F1L,2020-11,20,0,0.579968030330946,0.579968030330946,0.204433569059791,0.3336856575942434,0.24628237273670261,0.24628237273670261,0.2362823727367026,0.2362823727367026
KOSPI,F1,2020-12,20,0,0.600422563435829,0.600422563435829,0.10820109471193173,0.3678952107845283,0.2325273526513007,0.2325273526513007,0.2225273526513007,0.2225273526513007
KOSPI,F1L,2020-12,20,0,0.5064567097937719,0.5064567097937719,0.10820109471193173,0.3678952107845283,0.13856149900924358,0.13856149900924358,0.12856149900924357,0.12856149900924357
KOSPI,F1,2021-01,20,0,0.45045666891262376,0.45045666891262376,0.03905655649287727,0.31391304057058217,0.1365436283420416,0.1365436283420416,0.12654362834204158,0.12654362834204158
KOSPI,F1L,2021-01,20,0,0.3998664064034784,0.3998664064034784,0.03905655649287727,0.31391304057058217,0.08595336583289626,0.08595336583289626,0.07595336583289625,0.07595336583289625
KOSPI,F1,2021-02,20,0,0.3387054754993081,0.3387054754993081,0.015039936709069448,0.21905602495349583,0.11964945054581225,0.11964945054581225,0.10964945054581224,0.10964945054581224
KOSPI,F1L,2021-02,20,0,0.34370662161224813,0.34370662161224813,0.015039936709069448,0.21905602495349583,0.1246505966587523,0.1246505966587523,0.1146505966587523,0.1146505966587523
KOSPI,F1,2021-03,20,0,0.2732661802888096,0.2732661802888096,-0.02878902480805095,0.11799233239190793,0.15527384789690168,0.15527384789690168,0.14527384789690168,0.14527384789690168
KOSPI,F1L,2021-03,20,0,0.260594857272925,0.260594857272925,-0.02878902480805095,0.11799233239190793,0.14260252488101705,0.14260252488101705,0.13260252488101704,0.13260252488101704
KOSPI,F1,2021-04,20,0,0.1307154674990949,0.1307154674990949,-0.06534746137026315,0.026324967342476375,0.10439050015661853,0.10439050015661853,0.09439050015661854,0.09439050015661854
KOSPI,F1L,2021-04,20,0,0.1042429355402688,0.1042429355402688,-0.06534746137026315,0.026324967342476375,0.07791796819779243,0.07791796819779243,0.06791796819779243,0.06791796819779243
KOSPI,F1,2021-05,20,0,-0.09599245401525129,-0.09599245401525129,-0.12838368134460434,-0.11805237113286267,0.022059917117611377,0.022059917117611377,0.012059917117611382,0.012059917117611382
KOSPI,F1L,2021-05,20,0,-0.10087821794118083,-0.10087821794118083,-0.12838368134460434,-0.11805237113286267,0.017174153191681835,0.017174153191681835,0.00717415319168184,0.00717415319168184
KOSPI,F1,2021-06,20,0,-0.05221912617402562,-0.05221912617402562,-0.10338810956606821,-0.10510144999857282,0.0528823238245472,0.0528823238245472,0.0428823238245472,0.0428823238245472
KOSPI,F1L,2021-06,20,0,-0.061502380057467644,-0.061502380057467644,-0.10338810956606821,-0.10510144999857282,0.04359906994110518,0.04359906994110518,0.033599069941105175,0.033599069941105175
KOSPI,F1,2021-07,20,0,-0.09300299615770505,-0.09300299615770505,-0.15873026442836355,-0.16066783008278304,0.067664833925078,0.067664833925078,0.057664833925078,0.057664833925078
KOSPI,F1L,2021-07,20,0,-0.0944284716339752,-0.0944284716339752,-0.15873026442836355,-0.16066783008278304,0.06623935844880784,0.06623935844880784,0.05623935844880784,0.05623935844880784
KOSPI,F1,2021-08,20,0,-0.06042170941000395,-0.06042170941000395,-0.15081312990191614,-0.1068124152398522,0.04639070582984825,0.04639070582984825,0.036390705829848255,0.036390705829848255
KOSPI,F1L,2021-08,20,0,-0.05960135801111569,-0.05960135801111569,-0.15081312990191614,-0.1068124152398522,0.04721105722873651,0.04721105722873651,0.03721105722873651,0.03721105722873651
KOSPI,F1,2021-09,20,0,-0.04902007489335449,-0.04902007489335449,-0.09940736093503634,-0.05299519740761479,0.003975122514260299,0.003975122514260299,-0.006024877485739703,-0.006024877485739703
KOSPI,F1L,2021-09,20,0,-0.040200646969731024,-0.040200646969731024,-0.09940736093503634,-0.05299519740761479,0.012794550437883766,0.012794550437883766,0.0027945504378837638,0.0027945504378837638
KOSPI,F1,2021-10,20,0,0.02836025721859726,0.02836025721859726,-0.09037174396844361,-0.008148932658485515,0.03650918987708278,0.03650918987708278,0.026509189877082777,0.026509189877082777
KOSPI,F1L,2021-10,20,0,0.027466484090476133,0.027466484090476133,-0.09037174396844361,-0.008148932658485515,0.03561541674896165,0.03561541674896165,0.025615416748961645,0.025615416748961645
KOSPI,F1,2021-11,20,0,0.16537112452755037,0.16537112452755037,-0.050451440237246986,0.07733403350926686,0.08803709101828351,0.08803709101828351,0.0780370910182835,0.0780370910182835
KOSPI,F1L,2021-11,20,0,0.1671155728538447,0.1671155728538447,-0.050451440237246986,0.07733403350926686,0.08978153934457785,0.08978153934457785,0.07978153934457784,0.07978153934457784
KOSPI,F1,2021-12,20,0,-0.000519269291308222,-0.000519269291308222,-0.21297483434327658,-0.13297949794768268,0.13246022865637447,0.13246022865637447,0.12246022865637446,0.12246022865637446
KOSPI,F1L,2021-12,20,0,-0.015134223732482271,-0.015134223732482271,-0.21297483434327658,-0.13297949794768268,0.11784527421520041,0.11784527421520041,0.1078452742152004,0.1078452742152004
KOSPI,F1,2022-01,20,0,0.014392642374061182,0.014392642374061182,-0.08536370454940467,-0.009268420352462298,0.02366106272652348,0.02366106272652348,0.01366106272652348,0.01366106272652348
KOSPI,F1L,2022-01,20,0,-0.03342871687883296,-0.03342871687883296,-0.08536370454940467,-0.009268420352462298,-0.024160296526370664,-0.024160296526370664,-0.03416029652637066,-0.03416029652637066
KOSPI,F1,2022-02,20,0,-0.038694043109222996,-0.038694043109222996,-0.08968877220817559,-0.06376565909470099,0.02507161598547799,0.02507161598547799,0.015071615985477987,0.015071615985477987
KOSPI,F1L,2022-02,20,0,-0.050941485251085473,-0.050941485251085473,-0.08968877220817559,-0.06376565909470099,0.012824173843615512,0.012824173843615512,0.00282417384361551,0.00282417384361551
KOSPI,F1,2022-03,20,0,-0.17270882420915273,-0.17270882420915273,-0.22193463645740727,-0.22504825672383513,0.0523394325146824,0.0523394325146824,0.04233943251468239,0.04233943251468239
KOSPI,F1L,2022-03,20,0,-0.1567910072475033,-0.1567910072475033,-0.22193463645740727,-0.22504825672383513,0.06825724947633183,0.06825724947633183,0.05825724947633182,0.05825724947633182
KOSPI,F1,2022-04,20,0,-0.11801243305027995,-0.11801243305027995,-0.14640101166133046,-0.18588893168756335,0.0678764986372834,0.0678764986372834,0.05787649863728339,0.05787649863728339
KOSPI,F1L,2022-04,20,0,-0.16252062282784066,-0.16252062282784066,-0.14640101166133046,-0.18588893168756335,0.023368308859722686,0.023368308859722686,0.013368308859722677,0.013368308859722677
KOSPI,F1,2022-05,20,0,0.01593048257942898,0.01593048257942898,-0.07906028470932981,-0.14196166457116507,0.15789214715059405,0.15789214715059405,0.14789214715059407,0.14789214715059407
KOSPI,F1L,2022-05,20,0,-0.11318399449840125,-0.11318399449840125,-0.07906028470932981,-0.14196166457116507,0.028777670072763828,0.028777670072763828,0.018777670072763833,0.018777670072763833
KOSPI,F1,2022-06,20,0,0.03397337348654984,0.03397337348654984,-0.0413794256615438,-0.06690639088939908,0.10087976437594892,0.10087976437594892,0.09087976437594891,0.09087976437594891
KOSPI,F1L,2022-06,20,0,0.02987731251672767,0.02987731251672767,-0.0413794256615438,-0.06690639088939908,0.09678370340612674,0.09678370340612674,0.08678370340612675,0.08678370340612675
KOSPI,F1,2022-07,20,0,0.05229000698614487,0.05229000698614487,-0.01096274399598619,-0.028279519819347284,0.08056952680549215,0.08056952680549215,0.07056952680549215,0.07056952680549215
KOSPI,F1L,2022-07,20,0,0.05290685201363132,0.05290685201363132,-0.01096274399598619,-0.028279519819347284,0.08118637183297861,0.08118637183297861,0.0711863718329786,0.0711863718329786
KOSPI,F1,2022-08,20,0,0.051944092457149524,0.051944092457149524,-0.024578178147753683,-0.04035908114901576,0.09230317360616529,0.09230317360616529,0.08230317360616529,0.08230317360616529
KOSPI,F1L,2022-08,20,0,-0.011500214954835147,-0.011500214954835147,-0.024578178147753683,-0.04035908114901576,0.028858866194180616,0.028858866194180616,0.018858866194180618,0.018858866194180618
KOSPI,F1,2022-09,20,0,0.2235116636319856,0.2235116636319856,0.14871887529924582,0.1224534272756005,0.1010582363563851,0.1010582363563851,0.09105823635638509,0.09105823635638509
KOSPI,F1L,2022-09,20,0,0.2212622618125451,0.2212622618125451,0.14871887529924582,0.1224534272756005,0.0988088345369446,0.0988088345369446,0.08880883453694459,0.08880883453694459
KOSPI,F1,2022-10,20,0,0.09727902302456934,0.09727902302456934,0.08781355311670935,0.13808061452644674,-0.0408015915018774,-0.0408015915018774,-0.050801591501877394,-0.050801591501877394
KOSPI,F1L,2022-10,20,0,0.09727902302456934,0.09727902302456934,0.08781355311670935,0.13808061452644674,-0.0408015915018774,-0.0408015915018774,-0.050801591501877394,-0.050801591501877394
KOSPI,F1,2022-11,20,0,-0.0025356709568815916,-0.0025356709568815916,0.051190694583957724,0.08739726387959648,-0.08993293483647807,-0.08993293483647807,-0.09993293483647807,-0.09993293483647807
KOSPI,F1L,2022-11,20,0,-0.011105427650781052,-0.011105427650781052,0.051190694583957724,0.08739726387959648,-0.09850269153037754,-0.09850269153037754,-0.10850269153037753,-0.10850269153037753
KOSPI,F1,2022-12,20,0,0.044793593712526496,0.044793593712526496,0.1573029673844641,0.14684418983060132,-0.10205059611807482,-0.10205059611807482,-0.11205059611807483,-0.11205059611807483
KOSPI,F1L,2022-12,20,0,0.02382210864680904,0.02382210864680904,0.1573029673844641,0.14684418983060132,-0.12302208118379229,-0.12302208118379229,-0.13302208118379227,-0.13302208118379227
KOSPI,F1,2023-01,20,0,-0.045594890209084894,-0.045594890209084894,0.09122818178672892,0.04103288078307345,-0.08662777099215835,-0.08662777099215835,-0.09662777099215834,-0.09662777099215834
KOSPI,F1L,2023-01,20,0,-0.0503835796497852,-0.0503835796497852,0.09122818178672892,0.04103288078307345,-0.09141646043285864,-0.09141646043285864,-0.10141646043285865,-0.10141646043285865
KOSPI,F1,2023-02,20,0,-0.047737616550892925,-0.047737616550892925,0.06486074138304293,0.02992928955855383,-0.07766690610944675,-0.07766690610944675,-0.08766690610944676,-0.08766690610944676
KOSPI,F1L,2023-02,20,0,-0.0293435942291217,-0.0293435942291217,0.06486074138304293,0.02992928955855383,-0.059272883787675534,-0.059272883787675534,-0.06927288378767553,-0.06927288378767553
KOSPI,F1,2023-03,20,0,0.23488450451429835,0.23488450451429835,0.0014361794753396512,0.041162799043028005,0.19372170547127035,0.19372170547127035,0.18372170547127034,0.18372170547127034
KOSPI,F1L,2023-03,20,0,0.0240368335127146,0.0240368335127146,0.0014361794753396512,0.041162799043028005,-0.017125965530313404,-0.017125965530313404,-0.027125965530313406,-0.027125965530313406
KOSPI,F1,2023-04,20,0,1.041915305498711,1.041915305498711,-0.08034237889848513,-0.05005547533784898,1.09197078083656,1.09197078083656,1.08197078083656,1.08197078083656
KOSPI,F1L,2023-04,20,0,0.08443701370489473,0.08443701370489473,-0.08034237889848513,-0.05005547533784898,0.13449248904274372,0.13449248904274372,0.12449248904274371,0.12449248904274371
KOSPI,F1,2023-05,20,0,0.05588507848859503,0.05588507848859503,-0.01894763100198917,0.005846806256652007,0.05003827223194302,0.05003827223194302,0.04003827223194302,0.04003827223194302
KOSPI,F1L,2023-05,20,0,0.06660944071380617,0.06660944071380617,-0.01894763100198917,0.005846806256652007,0.060762634457154165,0.060762634457154165,0.05076263445715416,0.05076263445715416
KOSPI,F1,2023-06,20,0,0.0402833832838551,0.0402833832838551,0.02977972781775415,0.028619148807615322,0.011664234476239776,0.011664234476239776,0.0016642344762397739,0.0016642344762397739
KOSPI,F1L,2023-06,20,0,0.04616372489234123,0.04616372489234123,0.02977972781775415,0.028619148807615322,0.01754457608472591,0.01754457608472591,0.007544576084725908,0.007544576084725908
KOSPI,F1,2023-07,20,0,0.15993084423364046,0.15993084423364046,-0.04984452712012933,0.04390278636777589,0.11602805786586456,0.11602805786586456,0.10602805786586456,0.10602805786586456
KOSPI,F1L,2023-07,20,0,0.16301680790809142,0.16301680790809142,-0.04984452712012933,0.04390278636777589,0.11911402154031553,0.11911402154031553,0.10911402154031552,0.10911402154031552
KOSPI,F1,2023-08,20,0,0.756107687215734,0.756107687215734,0.03837920406527374,0.05476193864010276,0.7013457485756311,0.7013457485756311,0.6913457485756311,0.6913457485756311
KOSPI,F1L,2023-08,20,0,0.7583915719009163,0.7583915719009163,0.03837920406527374,0.05476193864010276,0.7036296332608136,0.7036296332608136,0.6936296332608136,0.6936296332608136
KOSPI,F1,2023-09,20,0,0.7468177951815849,0.7468177951815849,0.1197357193747386,0.1038080773575232,0.6430097178240617,0.6430097178240617,0.6330097178240617,0.6330097178240617
KOSPI,F1L,2023-09,20,0,0.7433866165985364,0.7433866165985364,0.1197357193747386,0.1038080773575232,0.6395785392410133,0.6395785392410133,0.6295785392410133,0.6295785392410133
KOSPI,F1,2023-10,20,0,0.2781726301387056,0.2781726301387056,0.18479695998806578,0.1290794099224332,0.1490932202162724,0.1490932202162724,0.13909322021627238,0.13909322021627238
KOSPI,F1L,2023-10,20,0,0.28529944015517755,0.28529944015517755,0.18479695998806578,0.1290794099224332,0.15622003023274436,0.15622003023274436,0.14622003023274435,0.14622003023274435
KOSPI,F1,2023-11,20,0,0.2513130052856738,0.2513130052856738,0.04463790261491318,0.05404016168482689,0.1972728436008469,0.1972728436008469,0.1872728436008469,0.1872728436008469
KOSPI,F1L,2023-11,20,0,0.21164457643859463,0.21164457643859463,0.04463790261491318,0.05404016168482689,0.15760441475376774,0.15760441475376774,0.14760441475376773,0.14760441475376773
KOSPI,F1,2023-12,20,0,0.2995042975772441,0.2995042975772441,0.05875366377286287,0.05260174524586451,0.24690255233137962,0.24690255233137962,0.2369025523313796,0.2369025523313796
KOSPI,F1L,2023-12,20,0,0.2653706665318635,0.2653706665318635,0.05875366377286287,0.05260174524586451,0.21276892128599897,0.21276892128599897,0.20276892128599897,0.20276892128599897
KOSPI,F1,2024-01,20,0,0.23369210347349162,0.23369210347349162,0.10895595569650933,0.04813315480287206,0.18555894867061956,0.18555894867061956,0.17555894867061955,0.17555894867061955
KOSPI,F1L,2024-01,20,0,0.2565744637944973,0.2565744637944973,0.10895595569650933,0.04813315480287206,0.20844130899162522,0.20844130899162522,0.1984413089916252,0.1984413089916252
KOSPI,F1,2024-02,20,0,0.04952599259786534,0.04952599259786534,0.009853656497601749,-0.003389921405428181,0.05291591400329352,0.05291591400329352,0.04291591400329352,0.04291591400329352
KOSPI,F1L,2024-02,20,0,0.04040166867742574,0.04040166867742574,0.009853656497601749,-0.003389921405428181,0.04379159008285392,0.04379159008285392,0.03379159008285392,0.03379159008285392
KOSPI,F1,2024-03,20,0,0.11354613842680186,0.11354613842680186,-0.060205948532477266,-0.027304461655843076,0.14085060008264494,0.14085060008264494,0.13085060008264493,0.13085060008264493
KOSPI,F1L,2024-03,20,0,0.08202168997500843,0.08202168997500843,-0.060205948532477266,-0.027304461655843076,0.1093261516308515,0.1093261516308515,0.09932615163085151,0.09932615163085151
KOSPI,F1,2024-04,20,0,0.056624241081657686,0.056624241081657686,-0.05752598151165481,-0.027278601715321087,0.08390284279697877,0.08390284279697877,0.07390284279697877,0.07390284279697877
KOSPI,F1L,2024-04,20,0,0.059428308864591495,0.059428308864591495,-0.05752598151165481,-0.027278601715321087,0.08670691057991259,0.08670691057991259,0.07670691057991258,0.07670691057991258
KOSPI,F1,2024-05,20,0,-0.036522240771056355,-0.036522240771056355,-0.07300972714819562,0.015541037999781366,-0.05206327877083772,-0.05206327877083772,-0.062063278770837726,-0.062063278770837726
