시장,전략,보유,진입월,종목수,만기누락,수익률,시장프록시,랜덤평균,초과_시장,초과_랜덤,수익률_비용후,초과_랜덤_비용후
KOSPI,c,1,2025-12,2,0,0.3256022331858188,0.24060788057097982,0.07092161383943232,0.08499435261483901,0.2546806193463865,0.3226022331858188,0.2516806193463865
KOSPI,a,3,2025-12,11,0,0.060000729358485654,0.1997720869035824,0.06689937272876315,-0.13977135754509673,-0.006898643370277492,0.05700072935848565,-0.009898643370277495
KOSPI,b,3,2025-12,20,1,0.11128131649312616,0.1997720869035824,0.06707881944577913,-0.08849077041045623,0.04420249704734702,0.10828131649312615,0.04120249704734702
KOSPI,c,3,2025-12,2,0,0.2757416308467614,0.1997720869035824,0.052706327859661395,0.07596954394317901,0.2230353029871,0.2727416308467614,0.2200353029871
KOSPI,a,6,2025-12,11,0,0.3418404058868712,1.0119913497114408,0.1440987625765329,-0.6701509438245696,0.1977416433103383,0.3388404058868712,0.1947416433103383
KOSPI,b,6,2025-12,20,1,0.16918574790817092,1.0119913497114408,0.1397502689224314,-0.8428056018032699,0.029435478985739533,0.16618574790817092,0.02643547898573953
KOSPI,c,6,2025-12,2,0,0.09817653743268323,1.0119913497114408,0.16824059556953982,-0.9138148122787575,-0.0700640581368566,0.09517653743268323,-0.0730640581368566
KOSPI,a,1,2026-01,18,0,0.07036537612471155,0.19601592597353912,0.09973931377536333,-0.12565054984882756,-0.02937393765065177,0.06736537612471155,-0.032373937650651774
KOSPI,b,1,2026-01,20,0,0.13380455312619643,0.19601592597353912,0.10725730806453436,-0.06221137284734268,0.026547245061662075,0.13080455312619643,0.023547245061662073
KOSPI,c,1,2026-01,7,0,0.07307616764881605,0.19601592597353912,0.10601554451299737,-0.12293975832472306,-0.032939376864181316,0.07007616764881605,-0.03593937686418132
KOSPI,a,3,2026-01,18,0,0.34590555860676475,0.2563862672210147,0.19049928300071364,0.08951929138575004,0.1554062756060511,0.34290555860676475,0.1524062756060511
KOSPI,b,3,2026-01,20,0,0.29595075383007263,0.2563862672210147,0.19061928953462814,0.039564486609057925,0.10533146429544449,0.29295075383007263,0.10233146429544449
KOSPI,c,3,2026-01,7,0,0.2156491275086656,0.2563862672210147,0.20425467724714846,-0.0407371397123491,0.011394450261517142,0.2126491275086656,0.008394450261517139
KOSPI,a,6,2026-01,18,0,0.13327500939486164,0.3032853854649904,0.07473974959340601,-0.17001037607012875,0.05853525980145563,0.13027500939486164,0.05553525980145563
KOSPI,b,6,2026-01,20,0,-0.03321378703462917,0.3032853854649904,0.08864483822054747,-0.3364991724996196,-0.12185862525517664,-0.03621378703462917,-0.12485862525517664
KOSPI,c,6,2026-01,7,0,-0.01971150525984146,0.3032853854649904,0.19961719302793507,-0.32299689072483184,-0.21932869828777654,-0.02271150525984146,-0.22232869828777652
KOSPI,a,1,2026-02,18,0,-0.10384692097423542,-0.19134646833263214,-0.09308829353433691,0.08749954735839671,-0.010758627439898513,-0.10684692097423543,-0.013758627439898516
KOSPI,b,1,2026-02,20,0,-0.1640110924401471,-0.19134646833263214,-0.08459879004136611,0.027335375892485025,-0.079412302398781,-0.1670110924401471,-0.082412302398781
KOSPI,c,1,2026-02,3,0,-0.14281355341437765,-0.19134646833263214,-0.062350282818968934,0.04853291491825448,-0.08046327059540873,-0.14581355341437766,-0.08346327059540873
KOSPI,a,3,2026-02,18,0,0.2854853550276451,0.35190779097700436,0.14976846329765248,-0.06642243594935926,0.13571689172999263,0.2824853550276451,0.13271689172999263
KOSPI,b,3,2026-02,20,0,0.2346760839112627,0.35190779097700436,0.12499598566800586,-0.11723170706574165,0.10968009824325685,0.2316760839112627,0.10668009824325685
KOSPI,c,3,2026-02,3,0,0.3368081254946033,0.35190779097700436,0.2073996454326446,-0.015099665482401048,0.1294084800619587,0.3338081254946033,0.1264084800619587
KOSPI,a,1,2026-03,15,0,0.309371632679842,0.2985457397790371,0.15001668884099692,0.010825892900804934,0.1593549438388451,0.306371632679842,0.1563549438388451
KOSPI,b,1,2026-03,20,0,0.22378706341969545,0.2985457397790371,0.15262563560378237,-0.07475867635934164,0.07116142781591309,0.22078706341969545,0.06816142781591308
KOSPI,c,1,2026-03,3,0,0.4963130512286375,0.2985457397790371,0.22132850469961782,0.1977673114496004,0.2749845465290197,0.4933130512286375,0.2719845465290197
KOSPI,a,3,2026-03,15,0,0.32014508906553785,0.6711191162919391,0.06426924374872597,-0.35097402722640125,0.25587584531681185,0.31714508906553784,0.25287584531681184
KOSPI,b,3,2026-03,20,0,0.26081948961943247,0.6711191162919391,0.07559312835224376,-0.41029962667250663,0.18522636126718872,0.25781948961943246,0.18222636126718872
KOSPI,c,3,2026-03,3,0,0.1368242209943945,0.6711191162919391,0.04151196742976337,-0.5342948952975446,0.09531225356463113,0.1338242209943945,0.09231225356463113
KOSPI,a,1,2026-04,19,0,0.1730099301535034,0.28499497756175507,0.09609457107176249,-0.11198504740825166,0.07691535908174092,0.1700099301535034,0.07391535908174092
KOSPI,b,1,2026-04,20,0,0.07081656905081395,0.28499497756175507,0.09550234325469104,-0.2141784085109411,-0.02468577420387709,0.06781656905081394,-0.027685774203877092
KOSPI,c,1,2026-04,7,0,-0.12701641107331174,0.28499497756175507,0.10034023227646953,-0.4120113886350668,-0.22735664334978128,-0.13001641107331174,-0.2303566433497813
KOSPI,a,3,2026-04,19,0,-0.05459448832560042,0.03330567933281154,-0.04388905566726773,-0.08790016765841197,-0.010705432658332688,-0.05759448832560042,-0.01370543265833269
KOSPI,b,3,2026-04,20,0,-0.17958490708165029,0.03330567933281154,-0.03229525591722458,-0.21289058641446182,-0.14728965116442572,-0.1825849070816503,-0.15028965116442572
KOSPI,c,3,2026-04,7,0,-0.3574830794584368,0.03330567933281154,0.023863337606704976,-0.39078875879124836,-0.38134641706514183,-0.36048307945843683,-0.38434641706514183
KOSPI,a,1,2026-05,13,0,-0.16207353078699852,-0.0002943174400478278,-0.08067627913775326,-0.1617792133469507,-0.08139725164924526,-0.16507353078699852,-0.08439725164924526
